"","PROTID","10BT2_43_ADJNSAF","10NBT0_22_ADJNSAF","10NBT2_90_ADJNSAF","13BT2_71_ADJNSAF","13NBT0_112_ADJNSAF","13NBT2_101_ADJNSAF","20NBT0_73_ADJNSAF","20NBT2_123_ADJNSAF","21BT2_40_ADJNSAF","21NBT0_35_ADJNSAF","21NBT2_26_ADJNSAF","25NBT0_102_ADJNSAF","25NBT2_32_ADJNSAF","26BT2_127_ADJNSAF","26NBT0_81_ADJNSAF","26NBT2_49_ADJNSAF","28NBT0_120_ADJNSAF","28NBT2_24_ADJNSAF","55BT2_96_ADJNSAF","55NBT0_19_ADJNSAF","55NBT2_79_ADJNSAF","5BT2_110_ADJNSAF","5NBT0_39_ADJNSAF","5NBT2_66_ADJNSAF","66BT2_17_ADJNSAF","66NBT0_129_ADJNSAF","66NBT2_119_ADJNSAF","73BT2_21_ADJNSAF","73NBT0_91_ADJNSAF","73NBT2_108_ADJNSAF","74BT2_88_ADJNSAF","74NBT0_64_ADJNSAF","74NBT2_42_ADJNSAF"
"3476","lcl|c227372_g6_i3|m.12377",11.4548,12.7516,27.9251,22.8269,13.0349,25.1119,0,13.1893,24.1478,25.885,24.0364,37.821,12.921,11.7166,33.8968,12.3465,13.4131,14.1286,13.9439,28.5294,25.0746,0,12.6537,27.5427,26.2439,24.7035,25.4039,0,26.5207,38.0402,52.4975,0,0
"3477","lcl|c227396_g2_i4|m.12400",0,0,11.6354,9.5112,0,0,0,0,0,0,10.0152,0,10.7675,0,0,0,0,0,0,11.8873,10.4478,0,10.5447,0,10.935,10.2931,0,0,11.0503,0,10.937,0,0
"3478","lcl|c227414_g2_i1|m.12410",3.0144,0,0,0,3.4302,3.3042,6.3728,0,0,0,6.3254,0,0,6.1666,0,6.4982,0,3.7181,0,18.7694,6.5986,0,0,3.624,20.7189,3.2505,0,6.3177,0,0,13.8151,7.4126,16.3774
"3479","lcl|c207967_g2_i1|m.1713",0,15.8687,8.6878,7.1017,32.4425,15.6252,15.0681,0,0,16.1062,7.478,7.8444,8.0397,7.2903,7.0304,0,25.0377,8.7911,17.3524,17.7516,23.403,7.6446,7.8734,8.5688,16.3295,7.6855,23.7103,14.9379,0,15.7796,8.1663,8.7633,7.7447
"3480","lcl|c227531_g4_i11|m.12520",58.9102,65.5797,55.8501,58.6978,37.2426,28.6993,62.2714,105.5147,62.0944,36.9786,34.3378,64.836,95.9842,53.5614,122.6741,70.5515,45.9876,40.3675,71.7114,138.5714,57.3134,42.1231,72.3068,86.5629,74.9826,28.2326,50.8077,6.8592,75.7735,28.983,74.9964,64.3834,42.6748
"3481","lcl|c227533_g4_i2|m.12539",3.0144,6.7114,0,0,3.4302,3.3042,0,0,9.532,3.4059,15.8134,3.3176,0,3.0833,2.9734,3.2491,3.5298,7.4361,0,3.7539,0,0,0,0,3.4531,3.2505,6.6852,9.4766,10.4687,0,3.4538,0,0
"3482","lcl|c227543_g1_i1|m.12562",0,0,0,48.4207,17.0153,16.3901,35.5629,30.1295,0,8.4473,0,16.4567,8.4333,26.7651,11.0619,0,0,13.8322,13.6514,51.2066,12.2743,0,4.1294,8.9883,51.3866,16.1235,29.0161,50.9246,0,12.4141,8.566,13.7884,0
"3483","lcl|c227543_g1_i4|m.12563",60.592,31.4775,44.3143,0,0,17.7112,0,32.5581,25.5468,9.1282,16.9526,0,9.113,28.9225,19.9225,21.7697,33.1103,14.9472,0,0,13.2637,0,4.4623,9.7128,4.6274,0,0,33.8642,28.0572,13.4147,32.3977,14.8998,26.3359
"3484","lcl|c227548_g2_i4|m.12564",0,0,0,0,0,0,0,0,3.1536,3.3805,3.1391,3.2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1353,0,0,6.856,0,0
"3485","lcl|c227548_g3_i11|m.12568",24.1153,40.2682,14.6974,48.0567,13.721,0,38.2368,69.4176,50.8375,27.2474,50.603,26.541,54.404,36.9997,47.5744,90.9743,28.238,44.6167,29.3555,105.1084,39.5915,25.865,26.6393,57.9847,96.688,39.0056,26.7409,50.5417,83.7497,53.3898,41.4454,74.1256,39.3058
"3486","lcl|c227562_g6_i1|m.12582",209.7103,446.3063,270.6582,258.1198,343.9215,507.0674,743.2653,674.6856,273.0562,216.0401,278.2679,393.726,347.8718,485.7867,231.1934,332.4061,534.4589,547.7558,345.3793,253.4729,310.5395,277.8502,442.8789,252.1219,197.8386,379.1043,526.6415,484.7625,228.4863,307.2478,204.9421,250.2596,227.8727
"3487","lcl|c227571_g1_i1|m.12592",7.3394,8.1704,8.9462,7.313,0,0,3.8791,0,3.8681,4.1463,7.7005,4.0389,0,0,10.8594,7.9108,4.2971,4.5263,8.9343,4.5699,0,0,0,8.8238,0,0,0,3.8456,4.2482,0,8.4092,18.048,3.9875
"3488","lcl|c227586_g2_i2|m.12601",0,2.5322,0,2.2665,2.5885,0,0,0,0,0,0,0,0,18.6135,8.975,19.6143,0,0,2.769,2.8327,0,2.4398,0,0,0,0,0,0,0,0,0,0,0
"3489","lcl|c208095_g4_i3|m.1732",0,0,0,0,0,0,0,5.2309,0,2.5665,2.3832,0,0,0,0,4.8966,0,0,0,0,0,2.4363,0,0,5.2042,0,0,0,0,0,2.6026,0,0
"3490","lcl|c227657_g3_i1|m.12650",66.8195,92.9805,61.086,66.5785,171.0834,82.3985,97.1189,115.4067,61.6273,132.1213,166.5024,82.7334,37.6861,85.4333,90.6268,72.0213,136.925,113.3233,132.1764,145.6189,118.8432,71.6677,92.2664,70.2913,86.1128,72.052,101.8801,43.7633,77.3521,27.7376,76.5588,71.8864,45.3791
"3491","lcl|c227676_g2_i3|m.12666",5.8315,12.9835,7.1082,11.621,6.636,6.3921,0,13.4291,6.1467,6.5889,6.1184,0,0,5.9648,0,12.571,13.6569,0,0,7.262,0,6.2546,12.8837,0,0,12.5763,6.4664,6.1109,13.5015,0,6.6815,7.17,6.3366
"3492","lcl|c227683_g10_i1|m.12674",6.0288,0,0,0,13.721,6.6084,6.3728,6.9418,6.3547,0,6.3254,0,0,0,0,0,0,0,0,0,19.7958,6.4663,0,0,13.8126,13.0019,6.6852,6.3177,0,6.6737,6.9076,7.4126,13.1019
"3493","lcl|c227702_g4_i1|m.12691",31.4445,0,38.3285,0,0,0,8.3096,0,24.8581,8.8821,8.2478,8.6519,0,24.1223,7.7542,16.9462,0,9.6961,0,9.7895,8.604,0,26.0517,0,9.0053,8.4767,8.717,16.4756,9.1003,34.808,18.0138,9.6654,17.0839
"3494","lcl|c227713_g1_i1|m.12700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6753,0,0
"3495","lcl|c227719_g3_i1|m.12703",0,0,0,2.9319,0,0,0,0,0,0,0,0,0,3.0098,2.9025,3.1716,0,0,3.5819,0,0,0,0,3.5376,0,0,3.2629,3.0835,0,3.2573,3.3714,3.6179,3.1974
"3496","lcl|c227720_g2_i2|m.12706",18.793,20.9206,22.9073,6.2417,7.1285,20.5996,19.8652,14.4258,13.2058,28.3117,32.8623,13.7889,14.1323,12.815,12.3582,6.752,7.3353,23.1798,7.6256,23.403,6.8563,13.4377,20.7599,30.1249,28.7043,6.7549,6.9464,13.129,21.7553,41.6065,7.1774,53.9148,13.6137
"3497","lcl|c227721_g2_i2|m.12707",56.9831,99.6826,29.7678,56.7776,55.5804,71.3841,51.6294,103.1045,94.3849,82.7794,51.2452,89.5928,55.0944,49.9589,64.2376,52.645,104.8534,110.4471,89.1842,60.8241,80.1879,87.3109,143.8794,107.6543,111.9029,61.4453,117.3478,102.3661,47.118,90.1122,93.2696,70.0619,97.3001
"3498","lcl|c227726_g1_i1|m.12708",0,7.8299,0,0,8.0039,0,44.6096,0,14.8276,31.7886,14.7592,15.4823,39.6696,0,0,7.5812,0,26.0264,0,8.759,15.3967,7.544,0,0,0,0,0,22.112,0,31.144,24.1765,0,7.6428
"3499","lcl|c227735_g3_i4|m.12716",4.7587,5.2974,0,9.483,0,5.2161,0,10.9585,5.0159,0,4.9927,5.2373,0,4.8674,9.3878,0,5.5722,0,5.7927,0,0,10.2079,10.5134,0,0,5.1313,5.2768,4.9867,11.0175,0,10.9045,0,0
"3500","lcl|c208130_g1_i1|m.1735",128.8086,86.0349,133.4571,19.2516,65.9599,98.834,47.6553,74.1569,61.0969,116.4305,81.0868,21.2648,50.8535,26.3505,63.5281,41.6509,150.8296,103.2694,94.0792,88.2235,70.4909,34.5387,78.2597,23.2288,95.9114,90.282,114.2664,107.9846,44.7338,99.811,44.275,23.7559,83.9786
"3501","lcl|c227738_g1_i4|m.12717",21.8186,12.1444,0,10.87,24.8284,11.9581,0,0,11.499,12.3262,11.4459,12.0067,0,22.3173,10.7609,11.7586,12.7743,0,13.2799,0,23.8806,11.7009,0,13.1156,0,0,12.0971,11.432,25.2578,24.1525,0,13.4132,23.7082
"3502","lcl|c227772_g1_i1|m.12754",19.9213,22.1767,0,69.4732,0,32.7547,31.587,22.938,20.9981,33.763,20.9012,32.8878,22.4712,30.5649,147.3773,118.0971,0,24.5715,12.1251,161.2532,43.608,85.4671,0,47.9004,91.2831,32.222,22.0903,10.438,184.492,110.2615,57.0625,171.4558,10.8233
"3503","lcl|c227794_g1_i1|m.12770",18.141,12.1169,13.2676,10.8454,8.2574,11.931,11.5057,0,0,0,11.42,11.9795,16.3704,14.8445,3.5788,19.5533,8.497,8.9503,13.2498,18.0729,11.9133,7.7829,12.0239,13.0859,37.4065,15.6493,16.0929,3.8021,8.4002,20.0816,24.9422,8.9219,11.8273
"3504","lcl|c227847_g4_i2|m.12829",0,0,0,0,0,5.7073,5.5038,11.9903,5.4881,0,0,5.7305,5.8732,0,0,0,0,0,6.3381,19.4519,11.3976,0,0,6.2597,17.8936,5.6144,11.5472,5.4562,0,5.7637,11.9312,6.4018,11.3153
"3505","lcl|c227852_g1_i7|m.12835",8.5301,18.9918,10.3976,0,38.8274,37.4007,9.0168,19.6437,8.9912,19.2761,8.9497,0,28.866,17.4502,16.8282,9.1942,9.9884,0,41.535,10.6227,18.6726,9.1491,37.6918,10.2553,9.7717,9.1981,9.4589,8.9389,9.8747,9.4426,19.5469,20.976,18.5378
"3506","lcl|c227928_g3_i2|m.12899",33.6434,12.4841,54.6784,33.5221,38.2844,24.5851,0,38.7379,35.4618,38.0129,23.5322,24.685,25.2998,45.883,11.0619,24.175,13.1317,55.3289,27.3027,0,12.2743,24.0563,0,26.9649,38.54,12.0926,0,23.5036,12.9822,24.8281,25.6981,13.7884,36.5571
"3507","lcl|c227937_g1_i7|m.12905",0,0,0,0,0,0,0,0,0,11.468,0,0,0,10.3818,10.0117,0,0,0,0,0,11.109,0,0,24.405,11.627,0,0,0,0,0,11.6292,0,0
"3508","lcl|c227947_g3_i3|m.12917",0,0,0,0,0,0,0,0,4.9863,0,0,0,0,0,0,0,0,0,0,0,5.1776,0,0,11.3746,0,0,0,0,0,0,0,0,0
"3509","lcl|c227963_g7_i1|m.12929",0,0,0,0,0,15.5561,7.5007,0,0,0,7.4449,0,0,0,0,0,8.309,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2603,8.7245,7.7104
"3510","lcl|c227969_g2_i1|m.12933",8.6685,28.9496,21.1325,17.2744,29.5928,19.0036,9.1631,19.9622,9.137,9.7943,9.0949,9.5404,9.778,8.8666,17.1011,0,0,0,10.5521,0,0,37.1897,28.7273,31.2647,39.7205,18.6946,19.2245,27.2515,10.0349,9.5957,29.7959,0,9.4192
"3511","lcl|c208317_g1_i1|m.1768",225.1725,440.1925,348.1068,306.4436,362.4781,210.6993,238.0199,265.5936,191.0325,335.0866,299.6322,181.3334,185.8493,252.7888,222.109,319.6563,250.8059,325.1518,86.9105,218.8558,156.287,82.467,218.406,415.9707,176.1576,266.4936,255.7786,235.962,432.3242,188.464,289.4553,432.1627,220.8033
"3512","lcl|c227969_g5_i2|m.12934",95.4564,106.2634,197.8024,85.601,184.6615,125.5596,121.0833,76.9378,140.8623,172.5666,200.3036,147.0816,107.6746,87.8742,131.8208,216.064,178.8408,153.0601,58.0995,83.2108,73.1343,112.6207,94.9026,126.2375,142.1544,102.9314,127.0193,80.0243,198.9055,105.6672,174.9916,70.4194,145.213
"3513","lcl|c228029_g3_i2|m.12983",0,0,0,0,5.7028,0,0,0,5.2823,0,0,0,5.6529,5.126,0,0,5.8682,6.1813,0,6.2408,0,0,0,6.025,5.7409,0,0,5.2516,0,5.5475,0,0,0
"3514","lcl|c228038_g3_i1|m.12994",21.2406,59.1134,51.7816,42.3281,132.939,69.8477,112.2627,36.6856,22.3887,47.9987,33.4282,35.0658,35.9391,10.863,41.9033,11.4471,87.0516,104.7951,51.7124,26.4511,34.872,11.3909,58.6595,102.1452,12.166,68.7118,58.8831,77.9044,86.0606,70.5381,12.1683,65.2895,34.6203
"3515","lcl|c228056_g1_i4|m.13006",27.8899,15.5237,16.9979,41.6839,23.8029,68.7848,88.4435,136.481,36.7467,47.2682,36.5772,30.6953,31.4597,35.6591,34.388,22.5458,57.1513,17.2001,42.4379,60.7801,38.157,22.4351,23.1067,33.5303,55.9109,45.1108,30.9264,43.8394,48.4292,54.0281,23.9662,17.1456,45.458
"3516","lcl|c228078_g1_i1|m.13021",0,0,0,0,0,9.9877,0,0,9.6043,0,0,0,0,0,0,0,10.6695,0,0,0,0,0,0,0,0,9.8253,0,0,0,0,0,0,0
"3517","lcl|c228092_g3_i1|m.13033",4.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4121,0,0,0,0,4.9785,0,0,0,0,0,14.9383,5.3435,0
"3518","lcl|c228109_g2_i1|m.13051",0,71.9849,31.5283,51.5447,206.0359,42.5282,0,0,0,0,27.1379,56.9348,0,0,0,0,90.8627,0,0,16.1053,28.3101,0,0,0,0,0,0,0,0,0,14.8178,15.9011,0
"3519","lcl|c228121_g2_i2|m.13058",13.7457,10.2013,27.9251,18.2615,10.4279,20.0895,9.6867,10.5515,14.4887,46.593,57.6874,30.2568,10.3368,14.0599,22.5979,34.5702,0,16.9543,22.3102,39.9412,25.0746,9.8287,10.1229,44.0684,47.239,0,25.4039,14.4044,31.8249,35.5042,26.2487,45.0684,44.8086
"3520","lcl|c228151_g1_i2|m.13084",0,31.7656,6.9564,17.0593,0,12.5113,6.0326,0,12.0309,6.4482,0,18.8432,12.875,5.8374,0,6.1513,13.3653,7.0392,13.8943,14.2139,12.4927,18.3633,31.5216,6.8612,6.5376,12.3078,18.9851,5.9805,13.2132,12.6349,13.0777,14.0338,6.2013
"3521","lcl|c228207_g1_i1|m.13128",0,2.3614,2.5857,2.1136,0,2.3252,0,0,0,0,2.2256,0,0,0,0,0,2.4839,0,2.5822,5.2832,0,0,2.3433,2.5503,2.43,0,2.3522,4.4458,2.4556,0,0,0,2.305
"3522","lcl|c208387_g1_i1|m.1778",7.0802,3.9409,4.3151,3.5273,0,0,0,0,0,3.9999,3.7142,3.8962,3.9932,0,3.4919,3.8157,0,0,0,4.4085,0,18.9848,3.9106,4.2561,0,0,0,7.4195,4.0981,0,4.0561,8.7053,3.8467
"3523","lcl|c228221_g2_i9|m.13137",34.8263,57.2306,66.7082,64.4442,49.0663,38.1743,28.0483,38.1904,34.9607,54.3397,66.1188,29.2034,31.8013,35.6222,94.8783,53.625,46.6059,36.8192,60.5629,94.9997,61.7142,33.7957,36.6394,89.7204,74.0908,57.2243,47.8128,52.1358,107.5091,66.0885,81.705,71.3661,46.8526
"3524","lcl|c228247_g2_i1|m.13162",0,2.5286,2.7688,0,0,0,2.4011,5.2309,2.3943,2.5665,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5092,0,2.6021,4.8987,0,2.3803,0,5.0289,0,0,0
"3525","lcl|c228314_g1_i1|m.13228",0,0,0,0,9.3584,0,0,0,0,0,8.6285,9.0512,9.2766,0,8.112,0,19.2598,20.2873,0,0,9.0011,0,0,0,9.4209,0,0,0,0,9.1036,9.4226,0,0
"3526","lcl|c228317_g4_i1|m.13231",111.6982,62.172,68.076,23.849,63.5534,87.4544,92.7703,128.6125,58.8678,135.2201,108.8217,70.2479,62.9977,16.3216,23.6097,120.3939,65.397,108.2491,67.9851,89.4206,43.6623,51.344,70.5081,172.6559,127.9553,68.8258,97.3183,75.2467,36.9443,70.6551,73.1308,98.0966,225.4052
"3527","lcl|c228325_g7_i1|m.13245",16.8807,0,10.2882,25.2298,19.2094,0,0,0,0,0,0,9.2894,9.5207,25.8998,24.9766,18.1949,0,0,0,10.5108,18.476,45.2638,9.3238,20.2946,9.6688,0,0,0,19.5416,18.6864,0,10.3776,9.1713
"3528","lcl|c228330_g5_i1|m.13250",0,15.044,27.4544,0,0,9.8755,0,0,0,30.5385,51.9889,39.6624,30.4876,4.6076,4.4434,19.4215,31.6488,33.3372,21.9342,11.2194,14.7912,0,39.8093,16.2471,0,0,4.9951,14.1616,5.2148,34.9058,10.3225,16.6158,19.5793
"3529","lcl|c228331_g1_i1|m.13257",0,15.6599,0,0,0,0,7.4349,8.0987,14.8276,0,0,0,0,7.1944,0,0,0,0,0,8.759,7.6983,7.544,0,0,0,15.1688,0,0,0,0,0,8.648,0
"3530","lcl|c228380_g1_i2|m.13296",14.9178,24.9101,45.4594,14.864,16.9757,8.176,15.769,34.3536,15.7242,25.283,15.6516,16.4184,16.8273,7.6294,14.7149,16.0792,17.4682,36.8001,0,18.5773,8.1638,16.0002,16.4792,26.9022,25.6336,16.086,8.271,39.0816,17.2693,16.5136,25.6383,18.3418,16.2098
"3531","lcl|c228390_g1_i2|m.13299",11.2538,9.3959,13.7176,5.6066,9.6047,9.2518,20.8178,9.7185,5.931,12.7154,5.9037,15.4823,19.0414,8.6333,16.651,9.0974,6.5889,6.9404,10.2744,17.5181,18.476,12.0704,15.5396,20.2946,12.8917,6.0675,18.7186,5.8965,9.7708,12.4576,9.6706,10.3776,21.3998
"3532","lcl|c228456_g2_i1|m.13345",10.7629,11.9814,6.5596,10.7241,6.1238,0,5.6885,18.589,5.6723,0,0,11.8455,6.0702,5.5044,0,5.8004,0,6.6376,0,6.7015,0,5.7719,5.9447,6.4698,6.1647,5.8028,0,5.6393,0,0,6.1658,0,5.8475
"3533","lcl|c208684_g1_i2|m.1827",5.5109,0,6.7174,10.982,6.2711,0,0,0,0,0,0,6.0652,0,5.6368,5.4359,0,0,0,0,13.7255,0,0,6.0877,6.6254,31.5648,5.9424,0,0,0,6.1004,6.3141,0,11.9763
"3534","lcl|c228461_g1_i2|m.13347",5.3278,0,6.4942,10.6172,0,5.84,0,0,5.6158,0,0,0,12.0195,0,5.2553,5.7426,0,0,0,6.6347,0,5.7144,0,6.4053,6.1032,5.745,0,0,6.1676,11.7954,18.3131,6.5506,5.7892
"3535","lcl|c228497_g4_i1|m.13369",0,0,0,6.6579,0,0,0,0,7.0431,0,0,0,0,0,6.591,0,7.8243,0,0,0,0,0,0,8.0333,22.9634,0,0,0,0,0,0,8.2156,0
"3536","lcl|c228506_g1_i2|m.13379",16.9163,15.0652,8.2479,20.2264,19.2499,11.1255,3.5763,11.6868,14.2645,26.7587,10.6491,14.8943,26.7142,6.9212,23.3606,14.5866,27.7316,16.692,20.5922,21.066,29.624,14.515,11.2121,20.3375,42.6325,14.5928,7.5032,10.6361,23.4994,22.471,27.1348,20.799,29.4102
"3537","lcl|c228524_g1_i1|m.13396",0,0,0,5.3263,6.083,11.7189,5.6506,12.3101,0,0,5.6085,11.7665,0,0,5.2728,0,6.2594,0,13.0143,0,0,0,0,0,0,5.7642,5.9276,5.6017,0,5.9174,0,0,0
"3538","lcl|c228529_g1_i1|m.13404",49.9726,75.8594,71.9881,22.6329,72.3752,104.5737,28.813,36.6163,47.8852,56.463,42.8979,44.9995,56.369,9.2936,44.8116,14.6899,74.4748,67.241,99.5427,96.1756,84.5292,0,70.2584,71.0025,10.4083,78.3795,110.827,33.3246,105.1814,35.2025,20.8205,39.0997,39.4913
"3539","lcl|c228583_g3_i2|m.13440",198.4737,123.7285,174.186,197.758,180.6822,330.6816,167.8383,63.9879,184.0973,125.5807,158.2597,148.5378,125.3716,251.7321,172.2807,179.6968,120.8503,68.5448,135.2971,237.2743,182.4737,136.2396,140.3181,171.8012,245.5493,248.2583,281.7062,99.8323,101.0939,114.2462,136.4415,136.6554,189.7833
"3540","lcl|c228583_g6_i1|m.13441",215.5642,98.1692,334.4181,165.9717,167.2506,107.4033,124.2892,124.1034,144.5919,173.4453,143.9249,129.4078,143.6831,290.6471,254.5135,341.4779,45.894,132.9414,178.9134,235.9051,153.7161,143.6274,126.2791,196.3331,190.8161,147.9194,162.9779,164.2861,302.4768,126.5424,157.1717,192.7569,110.0188
"3541","lcl|c228611_g1_i2|m.13461",40.4286,45.0057,32.853,67.138,30.6704,29.5434,14.2451,31.0337,14.2046,30.4529,14.1391,44.4953,30.4022,13.7842,26.5857,43.5759,31.5601,0,0,83.91,29.4996,57.816,0,64.8064,61.7503,29.063,29.8869,14.1219,62.4017,44.7532,77.2022,99.4156,29.2867
"3542","lcl|c228611_g7_i1|m.13463",8.0183,17.8523,9.7738,15.9788,9.1244,17.5783,21.1896,9.2325,8.4517,4.5299,4.2064,13.2373,13.567,16.4032,7.9092,8.6426,0,24.7251,9.7607,24.9632,17.5522,17.2003,8.8576,9.64,22.9634,21.6156,4.4457,21.0064,13.9234,13.3141,13.7806,29.5761,4.3564
"3543","lcl|c228621_g3_i1|m.13469",0,0,0,0,13.5177,0,0,0,12.5211,0,0,0,0,0,0,0,0,0,0,0,13.0017,0,0,0,13.6079,0,0,0,0,0,0,14.6055,0
"3544","lcl|c208691_g4_i1|m.1828",119.9004,16.6843,200.956,119.468,17.055,197.1402,15.8427,51.7712,189.5717,186.2752,204.422,263.9221,236.6829,122.6407,133.0528,145.3888,210.5976,147.8884,54.733,93.3205,164.0396,160.75,82.7811,324.335,188.8579,0,332.3869,31.4114,34.7,182.4982,103.0324,294.84,325.7114
"3545","lcl|c228623_g6_i3|m.13470",11.9232,26.5461,21.8002,17.8203,47.4878,32.6735,25.2069,13.7287,25.1353,40.4152,50.0387,32.8063,33.6233,0,29.4024,25.7028,55.8462,29.4127,14.5141,29.696,39.15,12.7883,46.0989,21.5018,68.2927,32.1422,33.0533,24.989,20.7039,52.7943,34.1526,36.6495,64.779
"3546","lcl|c228665_g3_i2|m.13504",6.4664,7.1985,15.7641,6.4431,0,0,0,7.4456,20.4478,7.3062,20.3534,14.2337,14.5882,13.2284,12.7569,20.9094,7.5719,15.9517,7.8715,48.3159,21.2325,27.7423,0,7.7742,66.668,0,7.1704,13.5525,7.4857,14.3162,7.4089,15.9011,28.1057
"3547","lcl|c228692_g3_i3|m.13558",0,0,0,0,0,0,0,0,0,5.9021,0,0,0,0,0,0,0,0,0,6.5051,0,5.6027,0,6.2801,0,0,0,0,0,5.7824,5.9851,0,0
"3548","lcl|c228699_g1_i4|m.13567",0,0,0,10.0181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3549","lcl|c228742_g3_i1|m.13609",21.3822,59.5075,0,31.9577,60.8297,58.5945,33.9033,12.3101,33.807,36.239,22.434,23.5331,36.1787,21.8709,31.637,0,37.5566,52.7469,26.0286,26.6275,11.7015,11.4668,35.4303,25.7065,48.9886,34.585,23.7103,33.6102,37.129,47.3389,36.7482,26.2899,0
"3550","lcl|c228773_g1_i1|m.13638",19.5569,29.0281,7.9462,12.9909,7.4183,0,6.8909,15.0123,0,14.7313,13.6793,14.3494,7.3534,0,12.8606,7.0265,0,0,7.9355,32.4725,14.2701,0,0,15.6747,14.9355,0,0,13.6627,22.6396,0,0,0,7.0836
"3551","lcl|c228778_g1_i1|m.13644",0,0,0,0,0,0,4.9566,0,0,0,0,0,0,0,0,0,0,0,0,5.8394,0,5.0293,0,0,0,10.1126,0,0,5.4282,0,0,5.7653,0
"3552","lcl|c228789_g1_i1|m.13647",27.8294,42.5976,21.2012,27.729,31.6684,26.6916,84.5745,24.0326,22.0002,35.3743,18.2489,38.2859,43.1633,32.0236,34.3134,41.2443,12.2201,25.7441,12.7038,51.9842,34.2668,29.8486,46.1132,46.0041,51.8046,30.0086,27.0019,18.2268,24.1621,26.9555,39.8571,47.0481,34.0195
"3553","lcl|c228791_g1_i2|m.13648",0,0,9.7738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7761,0,0,0,9.1854,0,0,0,0,0,0,9.8587,0
"3554","lcl|c228825_g1_i1|m.13684",20.7931,37.6141,19.0089,23.3079,32.5345,28.49,54.9487,38.9054,41.0944,29.3671,43.6318,20.0241,32.25,31.9025,66.6582,61.6325,30.4348,51.2935,37.9671,58.261,36.982,47.3913,31.5829,53.1213,68.4808,36.4347,40.3497,43.5789,54.159,31.6488,50.6256,73.5009,62.1333
"3555","lcl|c163027_g1_i3|m.422",0,0,0,0,0,0,19.5596,7.102,0,6.969,0,13.5768,20.8723,0,0,0,14.4448,15.2154,7.5082,7.681,6.7509,26.4619,0,7.4154,7.0657,0,0,12.927,0,6.8277,0,0,0
"3556","lcl|c208723_g2_i1|m.1834",0,0,0,0,0,0,0,0,6.6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8336
"3557","lcl|c228838_g1_i2|m.13701",5.6072,6.242,0,0,0,0,0,0,5.9103,6.3355,0,6.1713,0,0,5.5309,6.0437,6.5658,6.9161,6.8257,13.9654,24.5486,0,12.3882,6.7412,6.4233,6.0463,12.4355,5.8759,12.9822,6.207,6.4245,0,6.0929
"3558","lcl|c228847_g1_i2|m.13712",4.5174,5.0288,5.5063,4.5011,5.1405,4.9516,4.7751,5.2014,0,5.1041,0,4.9718,0,0,0,0,5.2897,5.5719,10.998,0,0,4.8451,0,5.431,5.1749,0,10.0184,9.4677,5.2294,10.0012,10.3516,0,4.9086
"3559","lcl|c228864_g3_i2|m.13732",86.6847,100.5194,83.6494,273.5118,423.3415,384.0312,236.7124,212.0989,418.7799,783.5457,394.1109,258.3865,411.4916,173.6373,206.638,342.5879,291.8247,138.1041,391.3081,269.8728,363.6949,263.4273,375.0506,347.3858,322.729,237.5768,296.3784,401.2029,514.2871,751.6653,153.1177,328.6237,235.4805
"3560","lcl|c228868_g10_i1|m.13735",9.3782,0,45.7252,0,0,10.2797,0,21.5966,19.7702,31.7886,39.3579,0,10.5786,9.5925,0,20.2165,0,0,22.8321,23.3574,10.2645,10.0586,0,22.5496,42.9725,20.2251,31.1977,0,0,31.144,10.7451,57.6533,30.5712
"3561","lcl|c228869_g1_i2|m.13736",0,0,6.8588,0,12.8062,18.5035,5.948,0,0,0,5.9037,12.3858,0,0,5.5503,0,6.5889,13.8808,6.8496,0,6.1587,6.0352,12.4317,20.2946,6.4459,6.0675,24.9582,5.8965,6.5139,12.4576,12.8941,0,6.1142
"3562","lcl|c228886_g2_i3|m.13746",1.7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.709,0,0,0,0,4.1144,0,0,0,0,0,0,0,0
"3563","lcl|c228904_g1_i5|m.13760",61.0921,72.2591,79.121,87.5032,65.1746,46.0385,56.5055,35.1716,185.1334,30.1992,76.1154,159.6886,60.2978,117.1656,79.0925,98.7721,111.7755,127.1576,60.4235,95.098,29.2537,98.2872,42.1789,96.3996,109.3496,144.104,118.5513,172.0522,92.8226,46.4936,87.4958,79.8086,66.3831
"3564","lcl|c228926_g1_i1|m.13795",0,0,0,0,0,0,2.9077,3.1673,0,0,0,3.0274,0,0,0,0,0,0,0,0,0,0,0,0,3.1511,0,0,2.8825,3.1843,0,0,0,0
